Brand,Product,What it is,what is product used for,If you want to know more,Ingredients,Item Link
REN Clean Skincare,CARE Gift Set,"[""A selection of REN Clean Skincare's favorite skincare treasures to brighten"", ' lift', ' and hydrate your skin throughout the day.']",['- Fine lines and wrinkles- Pores- Dryness'],"[' REN Clean Skincare has collaborated with kikki.K—a global Scandinavian design brand that inspires and empowers people to live their best life', ' every day. Together', ' the brands have drawn their inspiration from the beauty of Scandinavian landscapes and nature to encapsulate hygge', "" a quality of coziness and comfortable conviviality that engenders a feeling of contentment. The beautiful gift set packaging has been hand-illustrated by the kikki.K design team celebrating holiday philosophies that bring to life the magic of the season. Give the joy of beautiful design paired with Clean Skincare to your loved ones this festive season. This trio of REN Clean Skincare's favorite treasures have been selected to brighten"", ' lift', ' and hydrate your skin throughout the day.', 'This set contains:', '- 1.69 oz/ 50 mL Evercalm Global Protection Day Cream- 0.34 oz/ 10 mL Evercalm Ultra Comforting Rescue Mask- 0.34 oz/ 10 mL Keep Young and Beautiful Instant Firming Beauty Shot']","['-Blackcurrant Seed Oil: Rich in Omega 3, which helps to soothe skin', '-White Mushroom Extract (Albarellus Ovinus): Reduces discomfort and irritation', '-Hyaluronans: Stimulates production of elastin to reduce fine lines and wrinkles', '', 'Evercalm Global Protection Day Cream: Water, Cetearyl Alcohol, Camellia Oleifera Seed Oil, Cetearyl Ethylhexanoate, Myristyl Myristate, Sesamum Indicum (Sesame) Seed Oil, Glycerin, Butyrospermum Parkii (Shea) Butter, Caprylic/Capric Triglyceride, Triheptanoin, Cetearyl Glucoside, Myristyl Laurate, Oryzanol, Helianthus Annuus (Sunflower) Seed Oil, Ethylhexylglycerin, Vaccinium Macrocarpon (Cranberry) Seed Oil, Bisabolol, Ribes Nigrum (Black Currant) Seed Oil, Carbomer, Hippophae Rhamnoides Fruit Extract, Citrus Nobilis (Mandarin Orange) Peel Oil, Tocopherol, Anthemis Nobilis Flower Oil, Cinnamomum Camphora Linalloliferum (Ho Wood) Leaf Oil, Pelargonium Graveolens Flower Oil, Phenoxyethanol, Sodium Dehydroacetate, Pueraria Lobata (Kudzu) Symbiosome Extract, Laminaria Ochroleuca Extract, Cassia Alata Leaf Extract, Calendula Officinalis Flower Extract, Glucose, Fragrance, Rosmarinus Officinalis (Rosemary) Leaf Extract, Lactic Acid, Sodium Hydroxide, Citronellol, Geraniol, Limonene, Linalool.', '', 'Evercalm Ultra Comforting Rescue Mask:', 'Water, Glycerin, Cetearyl Alcohol, Caprylyl Caprylate/Caprate, Olus Oil, Lactobacillus Ferment, Butyrospermum Parkii (Shea) Butter, Helianthus Annuus (Sunflower) Seed Wax, Simmondsia Chinensis (Jojoba) Seed Oil, Cetearyl Glucoside, Propanediol, Algae Extract, Cetyl Alcohol, Lactobacillus, Alpha-Glucan Oligosaccharide, Parfum* (Fragrance), Tocopheryl Acetate, Caprylic/Capric Triglyceride, Panthenol, Carbomer, Vaccinium Vitis-Idaea (Lingonberry) Seed Oil, Xanthan Gum, Arnica Montana Flower Extract, Camelina Sativa Seed Oil, Cocos Nucifera (Coconut) Fruit Extract, Tocopherol, Magnesium Carboxymethyl Beta-Glucan, Malachite Extract, Albatrellus Ovinus Extract, Laminaria Ochroleuca Extract, Glucose, Phenoxyethanol, Helianthus Annuus (Sunflower) Seed Oil, Citric Acid, Sodium Hydroxide, Rosmarinus Officinalis Leaf Extract, Citronellol, Geraniol, Limonene, Linalool.', '', 'Keep Young and Beautiful Instant Firming Beauty Shot:', 'Water, Sodium Hyaluronate, Hydroxypropyl Methylcellulose, Pullulan, Carbomer, Porphyridium Cruentum Extract, Rosa Damascena Flower Oil, Sodium Hydroxide, Phenoxyethanol, Sodium Hydroxymethylglycinate, Rosa Damascena Extract, Citronellol, Geraniol', '', '* 100% Natural Fragrance']",https://www.sephora.com/product/care-gift-set-P437237?icid2=products%20grid:p437237:product
Herbivore,Balance + Clarify Natural Skincare Mini Collection,"['A truly natural', ' skin-perfecting kit that balances with blue tansy', ' floral waters', ' and green tea while clarifying with fruit acids', ' aloe', ' and willow.   ']",['- Acne and blemishes- Oiliness- Uneven skin tone'],"['Get good skin naturally with the Balance + Clarify Natural Skincare Mini Collection. It specifically formulated for oily', ' combination', ' and blemish-prone skin types in need of balancing', ' clarifying', ' gentle exfoliation', ' and light daily hydration. Prism Exfoliating Glow Potion is a super lightweight serum featuring a rainbow of natural fruit acids to exfoliate', ' smooth', ' and clarify skin. It’s enriched with kakadu plum', ' one of nature’s richest sources of vitamin C to brighten', ' and a trio of natural hydrators including rosewater', ' aloe and vegan sodium hyaluronate to plump and hydrate skin. Lapis Balancing Glow Facial Oil is a hydrating face oil to balance skin with the powers of blue tansy', ' squalene', ' and kukui oil', ' while improving visible redness and blemishes. Jasmine Green Tea Balancing Toner is a jasmine water-based toner infused with blemish-fighting and soothing green tea to balance', ' clarify', ' and hydrate. Blue Tansy Resurfacing Clarity Facial Mask is a natural clarifying and cooling gel face mask featuring white willow bark (natural BHA)', ' fruit enzymes (natural AHA)', ' and blue tansy to gently exfoliate', ' smooth', ' resurface', ' and soothe the skin.   ']","['-Blue Tansy: Naturally high in azulene to soothe appearance of redness and balance oily/blemish-prone skin.', '-Natural Fruit Acids: Exfoliating and resurfacing to clarify, smooth, and even skin tone.', '-Aloe and Willow Bark: Both naturally contain salicylic acid which is excellent for the prevention and treatment of blemishes.', '-Kakadu Plum: One of nature’s richest sources of vitamin C to brighten and nourish skin.', '', 'Prism Exfoliating Glow Potion:', 'Aloe Barbadensis (Aloe Vera) Leaf Juice, Sodium Hyaluronate, Rosa Damascena (Rose) Flower Water, Glycerin, Malus Fructus (Apple) Extract, Leuconostoc/Radish Root Ferment Filtrate, Populus Tremuloides (Aspen) Bark Extract, Salix Nigra (Willow) Bark Extract, Terminalia Ferdinandiana Fruit Extract (Kakadu Plum), Vaccinium Myrtillus, (Bilberry) Extract, Saccharum Officinarum (Sugar Cane) Extract, Acer Saccharum (Sugar Maple) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract.', '', 'Jasmine Green Tea Toner:', 'Jasminum Officinale (Jasmine) Flower Water, Hamamelis Virginiana (Witch Hazel) Flower Water, Aloe Barbadensis Leaf Water, Salix Alba (Willow) Bark Extract, Camellia Sinensis (Green Tea) Leaf Extract, Camellia Sinensis (White Tea) Leaf Extract, Zingiber Officinale (Ginger) Root Extract, Leuconostoc/Radish Root Ferment Filtrate, Jasminum Grandiflorum Floral Extract,Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract.', '', 'Blue Tansy Mask:', 'Aloe Barbadensis (Organic Aloe) Leaf Juice, Hydroxyethyl Ethylcellulose (Plant Derived), Glycerin, Glyceryl Caprylate, Salix Nigra (Willow) Bark Extract, Tanacetum Annuum (Blue Tansy) Flower Oil, Jasminum Sambac (Jasmine) Flower Water, Ananas Sativus (Organic Pineapple) Fruit Extract, Carica Papaya (Organic Papaya) Fruit Extract, Carica Papaya (Organic Papaya) Leaf Extract, Leucidal (Radish Root Ferment).', '', 'Lapis Facial Oil:', 'Amaranthus Squalane Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Capric Triglycerides (Fractionated Coconut Oil), Aleurites Moluccana (Kukui) Nut Oil, Tocopherol (Vitamin E), Tanacetum Annuum (Blue Tansy) Leaf Oil, Jasminum Sambac (Jasmine) Absolute, Rosa Damascena (Moroccan Rose) Absolute.']",https://www.sephora.com/product/balance-clarify-natural-skincare-mini-collection-P436892?icid2=products%20grid:p436892:product
L'Occitane,Skincare Travel Duo,['A cleansing and nourishing duo to gently remove impurities and soothe skin by locking in moisture all day.'],['- Dryness'],"[' Precious Cleansing Foam gently cleanses the face and eliminates impurities to unveil all the freshness of young skin. Its foam texture gives a unique moment of relaxation—gently removing impurities and traces of makeup', ' even waterproof. Skin is left fresh and revitalized. The Light Comforting Cream is specially formulated to help nourish and protect skin in need of intensive hydration. Its melting texture is infused with five percent shea butter and rich in vitamin E', ' omega 6', ' and karitene to address the essential needs of normal to combination skin', ' even sensitive. Moisture is locked into the skin', ' leaving it soft', ' supple', ' and comfortable all day.', 'This set contains:', '- 1.7 oz/ 50 mL Immortelle Precious Cleansing Foam- 0.28 oz/ 8 mL Shea Light Comforting Cream']","['Immortelle Precious Cleansing Foam:', '-Organic Immortelle Flower Water', '', 'Water**, Glycerin**, Disodium Cocoyl Glutamate**, Disodium Laureth Sulfosuccinate**, Decyl Glucoside, Peg-6 Caprylic/Capric Glycerides, Cocamidopropyl Betaine, Helichrysum Italicum Extract*, Anthemis Nobilis Flower Extract**, Gentiana Lutea Root Extract**, Rubus Idaeus (Raspberry) Fruit Extract**, Fragaria Chiloensis (Strawberry) Fruit Juice**, Citrus Unshiu Peel Extract**, Carum Petroselinum (Parsley) Extract**, Citrus Grandis (Grapefruit) Fruit Extract**,Sodium Cocoyl Glutamate, Citric Acid, Sodium Benzoate, Parfum/Fragrance, Butylene Glycol, Levulinic Acid, Ppg-26-Buteth-26, Sodium Levulinate, Peg-40 Hydrogenated Castor Oil, Ethylhexylglycerin, Potassium Sorbate, Phenoxyethanol, Tocopherol, Hexyl Cinnamal.', '', 'Shea Light Comforting Cream:', '-Shea Butter', '', 'Water, Dicaprylyl Ether, Butyrospermum Parkii (Shea) Butter, Octyldodecyl Myristate, Glycerin, Potassium Cetyl Phosphate, Helianthus Annuus (Sunflower) Seed Oil, Cetearyl Alcohol, Sodium Stearoyl Glutamate, Xanthan Gum, Hydrogenated Palm Glycerides, Corn Starch Modified, Carbomer, Phenoxyethanol, Chlorophenesin, Tocopherol, Parfum/Fragrance, Benzyl Alcohol, Benzyl Benzoate, Linalool, Citronellol, Coumarin, Hexyl Cinnamal, Limonene, Geraniol.']",https://www.sephora.com/product/skincare-travel-duo-P416922?icid2=products%20grid:p416922:product
PLAY! by SEPHORA,PLAY! SMARTS: Skincare By Age: 50s+,[],[],[],,https://www.sephora.com/product/play-smarts-skincare-by-age-50s-P436521?icid2=products%20grid:p436521:product
PLAY! by SEPHORA,PLAY! SMARTS: Skincare By Age: 30s,[],[],[],,https://www.sephora.com/product/play-smarts-skincare-by-age-30s-P436519?icid2=products%20grid:p436519:product
Clarisonic,Deep Pore Facial Cleansing Brush Head Twin Pack,"['A duo of brush heads that visibly reduce the appearance of enlarged pores', ' dislodging oil and debris that can clog pores to reveal smoother', ' softer', ' and clearer skin.   ']",['- Pores- Dullness and uneven texture - Uneven skin tone'],"['Recommended for skin with enlarged or clogged pores and great for cleansing oily skin', ' the Deep Pore Facial Cleansing Brush Head is designed with a unique gradation of bristle firmness and dual-action movement to help flush and dislodge oil and debris that clogs pores. It is safe and gentle enough for use two times per day', ' every day', ' and effectively targets hard-to-reach and uneven areas of the face', ' including crevasses around the nose.  ']",,https://www.sephora.com/product/deep-pore-facial-cleansing-brush-head-twin-pack-P432646?icid2=products%20grid:p432646:product
SEPHORA COLLECTION,This is Coco-nuts! Set,"['A set of six of bestselling coconut products to nourish and soothe hands', ' face', ' lips', ' and hair.']",['- Dryness'],"[' These six great products make a perfect gift.- Coconut Face Mask and Coconut Hair Mask: Nourishes and Soothes.        - Coconut Lip Balm: Helps to moisturize dry', ' chapped lips. - Coconut Water Cleansing Wipes: Soothe and gently remove makeup. - Coconut Hand Cream: Nourishes and soothes dry hands.- Coconut Water Hydrating Mist: Soothing and hydrates the face.']","['Coconut Face Mask:', 'Water, Butylene Glycol, Glycerin, Betaine, Mannitol, 1,2-Hexanediol, Hydroxyacetophenone, Saccharide Isomerate, Xanthan Gum, Ammonium Glycyrrhizate, Chenopodium Quinoa Seed Extract, PEG-40 Hydrogenated Castor Oil, Parfum (Fragrance), Caffeine, Zinc Gluconate, Cocos Nucifera (Coconut) Fruit Extract, Phenoxyethanol, Cocos Nucifera (Coconut) Oil, Citric Acid, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Sodium Citrate, Potassium Sorbate, Sodium Benzoate, Gardenia Tahitensis Flower, Tocopherol.', '', 'Coconut Hair Mask:', 'Water, Cetearyl Alcohol, Cetyl Ethylhexanoate, Carthamus Tinctorius (Safflower) Seed Oil, Behentrimonium Chloride, Cetrimonium Chloride, Panthenol, Dipropylene Glycol, Linoleic Acid, Argania Spinosa Kernel Oil, Hexylene Glycol, Isopropyl Alcohol, Phenoxyethanol, Parfum (Fragrance), Oleic Acid, Palmitic Acid, Glucose, Fructose, Ethylhexylglycerin, Disodium EDTA, Stearic Acid, Cocos Nucifera (Coconut) Fruit Extract, Cocos Nucifera (Coconut) Oil, Urea, Sucrose, Dextrin, Linolenic Acid, Butylene Glycol, Tocopherol, Aspartic Acid, Acacia Concinna Fruit Extract, Hexyl Nicotinate, Glutamic Acid, Glycerin, Sodium Benzoate, Alanine, Citric Acid.', '', 'Coconut Lip Balm:', 'Octyldodecanol, Polybutene, Dipentaerythrityl Tetrahydroxystearate/Tetraisostearate, Ricinus Communis (Castor) Seed Oil, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)), Polyethylene, Vp/Hexadecene Copolymer, Diisostearyl Malate, Dicalcium Phosphate, Cera Microcristallina (Microcrystalline Wax), Glyceryl Behenate/Eicosadioate, Synthetic Wax, Fragrance, Hydrogenated Vegetable Oil, Ci 77891 (Titanium Dioxide), Mica, Cocos Nucifera (Coconut) Oil, Citric Acid.', '', 'Coconut Water Cleansing Wipes:', 'Water, Caprylic/Capric Triglyceride, Fragrance, Phenoxyethanol, Glycerin, Benzyl Alcohol, Ethylhexylglycerin, Glyceryl Stearate, Sodium Lauroyl Lactylate, Lauryl Glucoside, Cocos Nucifera (Coconut) Fruit Juice, Cetearyl Alcohol, Sodium Stearoyl Lactylate, Sodium Hydroxide, Limonene, Tocopherol, Citric Acid, Sodium Benzoate, Potassium Sorbate.', '', 'Coconut Hand Balm:', 'Water, Glycerin, Isononyl Isononanoate, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)), Hydrogenated Coconut Oil, Paraffin, Hydroxyethyl Acrylate/Sodium Acryl oyldimethyl Taurate Copolymer, Beta-Sitosterol, Cetyl Alcohol, Oryza Sativa (Rice) Starch, Methyl Methacrylate Crosspolymer, Allantoin, Hydroxyacetophenone, Parfum (Fragrance), Phenoxyethanol, Cocos Nucifera (Coconut) Fruit Juice, Glyceryl Stearate, PEG-100 Stearate, Potassium Cetyl Phosphate, Xanthan Gum, Polysorbate 60 , Sorbitan Isostearate, Sodium Hydroxide, Citric Acid, Sodium Benzoate, Potassium Sorbate.', '', 'Coconut Water Hydrating Mist:', 'Water, Propylene Glycol, PEG-40 Hydrogenated Castor Oil, Parfum (Fragrance), Sodium Benzoate, 1,2-Hexanediol, Caprylyl Glycol, Allantoin, Disodium EDTA, Sodium Acrylates Copolymer, Glycerin, Cocos Nucifera (Coconut) Water, Citric Acid, Lecithin, Limonene, Sodium Hydroxide, Potassium Sorbate, Tapioca Starch.']",https://www.sephora.com/product/this-is-coco-nuts-set-P436459?icid2=products%20grid:p436459:product
Clarisonic,Mia Prima Sonic Facial Cleansing Brush,['A facial cleansing brush that removes long-wear makeup and improves the appearance of pores. '],['- Pores - Acne and blemishes- Dullness and uneven texture'],[],,https://www.sephora.com/product/mia-prima-sonic-facial-cleansing-brush-P435204?icid2=products%20grid:p435204:product
OLEHENRIKSEN,A Brighter Truth™ Brightening Essentials Set,"['A three-piece vitamin C travel set of radiance-revealing skincare essentials to help brighten', ' firm', ' and hydrate skin.']",['- Dullness and uneven texture- Dryness- Loss of firmness and elasticity'],"[' Get your daily dose of vitamin C with this three-piece travel set of OLEHENRIKSEN favorites for brighter', ' more youthful-looking skin. Truth Serum®', "" OLEHENRIKSEN's number-one"", ' most-loved', ' most-reviewed', ' bestselling', ' age-defying serum is formulated with vitamin C', ' collagen', ' and potent antioxidants. This facial serum helps brighten and firm the look of skin as it hydrates all day. Its silky texture and uplifting scent make it a joy to use.C-Rush™ Brightening Gel Crème', ' formulated with three sources of vitamin C and rose of winter extract', ' delivers an energizing burst of up to 24 hours of hydration. It also brightens', ' firms', ' and reduces the look of fine lines and wrinkles. Plus', ' this peachy-tinted', ' illuminating facial moisturizer creates a smooth canvas for foundation.Face The Truth™ Gel Cleanser', ' with vitamin C and aloe juice', "" is the perfect way to complete any skincare routine. It's a versatile"", ' concentrated cleanser for all skin types that removes dirt', ' oil', "" and impurities. It's not your average facial cleanser—it awakens and refreshes skin"", ' leaving the complexion looking clean and revived.With these vitamin C essentials', ' you’ll have everything you need to cleanse', ' brighten', ' and hydrate for a truly healthy-looking and radiant Ole Glow®.', 'This set contains:', '- 2 oz/ 60 mL Face The Truth Gel Cleanser- 0.5 oz/ 15 mL Truth Serum- 1.2 oz/ 35 mL C-Rush Brightening Gel Crème']","['Face The Truth™ Gel Cleanser:', '-Vitamin C and Aloe Juice: Thoroughly clean, awaken, and refresh skin.', '', 'Water, Decyl Glucoside, Cocamidopropyl Hydroxysultaine, Sodium Lauroyl Sarcosinate, PEG-150 Distearate, Phenoxyethanol, Sodium Chloride, Glycerin, Citric Acid, Disodium EDTA, Sorbitol, Fragrance, Calcium Ascorbate, Sodium Laurate, Citrus Aurantium Dulcis (Orange) Fruit Extract, Vitis Vinifera (Grape) Seed Oil, Tocopheryl Acetate, Hamamelis Virginiana (Witch Hazel) Water, Annatto (Ci 75120), Thioctic Acid, Calcium Carbonate, Calcium Threonate, Ascorbic Acid, Aloe Barbadensis Leaf Juice, Benzoic Acid, Yucca Filamentosa Root Extract, Ulmus Fulva Bark Extract, Sodium Benzoate, Quillaja Saponaria Bark Extract, Potassium Sorbate, Laminaria Digitata Extract, Limonene.', '', 'Truth Serum®:', '-True-C Complex™: Helps brighten and firm the look of skin, and infuses it with potent antioxidants.', '', 'Water, Sodium Ascorbyl Phosphate, Calcium Ascorbate, Sorbitol, Glycerin, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice, Citrus Aurantium Dulcis (Orange) Fruit Extract, Camellia Sinensis Leaf Extract, Euphrasia Officinalis Extract, Rosa Canina Fruit Extract, Citrus Grandis (Grapefruit) Seed Extract, Oleth-20, Hydroxyethylcellulose, PEG-12 Dimethicone, Benzophenone-4, Sodium Hyaluronate, Thioctic Acid, Phenoxyethanol, Citric Acid, Caprylyl Glycol, Hexylene Glycol, Limonene, Linalool, Citral, Fragrance, Yellow 6.', '', 'C-Rush™ Brightening Gel Crème:', '-Three Sources of Vitamin C and Rose of Winter Extract: Hydrates skin for up to 24 hours, brightens the look of skin and diminishes visible signs of aging.', '', 'Water, Glycerin, Dicaprylyl Carbonate, Propanediol, Caprylic/Capric Triglyceride, 3-O-Ethyl Ascorbic Acid, Glycereth-26, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer, Hydrolyzed Jojoba Esters, Cetearyl Alcohol, Polyacrylate Crosspolymer-6, Hydroxyacetophenone, Panthenol, Polyglyceryl-3 Methylglucose Distearate, Tetrahexyldecyl Ascorbate, Linoleic Acid, Citric Acid, Phenoxyethanol, Fragrance, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Xanthan Gum, Cetearyl Glucoside, Linolenic Acid, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Hippophae Rhamnoides Extract, Lycium Barbarum Fruit Extract, Rosa Canina Fruit Extract, Ethylhexylglycerin, Leuconostoc/Radish Root Ferment Filtrate, Sodium Citrate, Camellia Japonica Flower Extract, Aroma/Flavor, Sodium Hyaluronate, Sodium Polyacrylate, Sodium Phytate, Hyaluronic Acid, Vegetable Collagen, Ascorbic Acid, Tocopherol, Yellow 6 (Ci 15985), Yellow 5 (Ci 19140), Citral, Limonene, Linalool, Benzyl Alcohol.']",https://www.sephora.com/product/a-brighter-truth-tm-brightening-essentials-set-P433449?icid2=products%20grid:p433449:product
NuFACE,Trinity + Eye and Lip Enhancer Attachment Bundle ,[],[],[],"['NuFACE Gel Primer:', 'Water, 1, 2 Propanediol, Acrylic Acid Polymer, Caprylyl Glycol, Methylisothiazolinone, Cellulose Polymer.']",https://www.sephora.com/product/trinity-eye-lip-enhancer-attachment-bundle-P385320?icid2=products%20grid:p385320:product
