Brand,Product Name,Ingredients,Image Link,URL Link
MY SKIN MENTOR DR. G,Brightening Peeling Gel Exclusive Set,"Water, Cellulose, Dipropylene Glycol, Trehalose, Butylene Glycol, Fomes Officinalis (Mushroom) Extract, Althaea Rosea Flower Extract, Aloe Barbadensis Leaf Extract, Diospyros Kaki Leaf Extract, Rhus Semialata Gall Extract, Betula Platyphylla Japonica Bark Extract, Honey Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Salix Nigra (Willow) Bark Extract, Tocopheryl Acetate, Ascorbyl Glucoside, Chlorophenesin, Caprylhydroxamic Acid, Capylyl Glycol, Glycerin, PEG-60 Hydrogenated castor Oi, Allantoin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Fragrance, Potassium Hydroxide, Disodium EDTA",https://cdn.shopify.com/s/files/1/0249/1218/products/Dr.-G-Brightening-Peeling-Gel-Set_1024x1024.jpg?v=1496762399,https://sokoglam.com/products/dr-g-brightening-peeling-gel
BENTON,Snail Bee High Content Lotion,"Aqua (Water), Butylene Glycol, Snail Secretion Filtrate, Glycerin, Cetyl Ethylhexanoate, Niacinamide, Sodium Hyaluronate, Cetearyl Olivate, Sorbitan Olivate, Simmondsia Chinensis (Jojoba) Seed Oil, Palmitic Acid, 1,2-Hexanediol, Pentylene Glycol, Zanthoxylum Piperitum Fruit Extract, Pulsatilla Koreana Extract, Usnea Barbata (Lichen) Extract, sh-Oligopeptide-1, Bee Venom, Cetearyl Alcohol, Xanthan Gum, Stearic Acid, Tocopheryl Acetate, Althaea Rosea Root Extract, Aloe Barbadensis Leaf Extract, Panthenol, Lauric Acid, Myristic Acid, Aloe Barbadensis Leaf Juice, Beta-Glucan, Plantago Asiatica Extract, Diospyros Kaki Leaf Extract, Salix Alba (Willow) Bark Extract, Ulmus Campestris (Elm) Extract, Laminaria Digitata Extract, Adenosine, Polysorbate 20, Lecithin",https://cdn.shopify.com/s/files/1/0249/1218/products/benton-snail-bee-high-content-lotion_1024x1024.jpg?v=1520883660,https://sokoglam.com/products/benton-snail-bee-high-content-lotion
KLAIRS,Rich Moist Foaming Cleanser,"Water, Sodium Lauroyl Sarcosinate, Glycerin, Propylen Glycol, Lauric Acid, Caprylic/Capric Triglyceride, Sodium, Hyaluronate, Dimethyl Sulfone, Potassium Hydroxide, Glycyrrhiza Glabra (Licorice) Root Extract, Betaine, Stearic Acid, Chamaecyparis Obtusa Water, Ananas Sativus(Pineapple) Fruit Extract, Chlorphenesin, Melaleuca, Alternifolia (Tea Tree) Leaf Oil, Illicium Verum (Anise) Fruit Extract, Citrus Paradisi (Grapefruit) Fruit Extract, Nelumbium Speciosum Flower Extract, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Panthenol, Citric Acid, Pyridoxine, Linum Usitatissimum (Linseed) Seed Extract, Hibiscus Esculentus, Fruit Extract, Aloe Barbadensis Leaf Juice, Arctium Lappa Root Extract, Hibiscus Mutabilis Flower Extract, Corchorus Olitorius Leaf Extract, Hydrolyzed Pea Protein, Lecithin, Olea Europaea (Olive) Fruit Oil, Phytosterols, Squalane, Butyrospermum Parkii (Shea Butter), Ceramide 3, Propanediol, Apium Graveolens (Celery) Extract, Brassica Oleracea Capitata (Cabbage) Leaf Extract, Brassica Oleracea Italica (Broccoli) Extract, Brassica Rapa Turnip) Leaf Extract, Daucus Carota Sativa (Carrot) Root Extract, Oryza Sativa (Rice) Bran Extract, Solanum, Lycopersicum (Tomato) Fruit/Leaf/Stem Extract, Lysine HCl, Proline, Sodium Ascorbyl Phosphate, Acetyl Methionine, Theanine, Tocopheryl Acetate, Panax Ginseng Callus Culture Extract, Piper Methysticum Leaf/Root/Stem Extract, Centella Asiatica Extract, Portulaca Oleracea Extract, Beta-Glucan, Papain",https://cdn.shopify.com/s/files/1/0249/1218/products/Klairs-rich-moist-foaming-cleanser_1024x1024.jpg?v=1498761344,https://sokoglam.com/products/klairs-rich-moist-foaming-cleanser
COSRX,One Step Original Clear Pads,"Salix Alba (Willow) Bark Water, Butylene Glycol, Glycerin, Betaine Salicylate, 1,2-Hexanediol, Arginine, PEG-60 Hydrogenated Castor Oil, Panthenol, Allantoin, Ethyl Hexanediol, Citrus Aurantium Dulcis (Orange) Peel Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Sodium Hydroxide, Sodium Hyaluronate",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC03618_1024x1024.jpg?v=1515436341,https://sokoglam.com/products/cosrx-one-step-original-clear-pads
EASYDEW EX,Repair Control Renewal Moisture,"Water, Glycerin, Cetyl Ethylhexanoate, Caprylic/Capric Triglyceride, Niacinamide, Dicaprylyl Carbonate, Pentylene Glycol, Cetearyl Alcohol, Glyceryl Stearate, Dimethicone, Polysorbate 60, Stearic Acid, Caprylic/Capric/Myristic/Stearic Triglyceride, 1,2-Hexanediol, PEG-100 Stearate, DI-C12-13 Alkyl Malate, Sorbitan Sesquioleate, Caprylyl Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyacrylamide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, C13-14 Isoparaffin, Tromethamine, Fragrance(Parfum), Alcohol Denat., Xanthan Gum, Adenosine, Disodium EDTA, Laureth-7, Hydrogenated Lecithin, Phytosphingosine, Saccharide Isomerate, BHT, Potassium Cetyl Phosphate, Helianthus Annuus (Sunflower) Seed Oil, Sodium Ascorbyl Phosphate, sh-Oligopeptide-1, Centella Asiatica Extract, Sodium Citrate, Citric Acid",https://cdn.shopify.com/s/files/1/0249/1218/products/easydew-ex-repair-control-renewal-moisture_1024x1024.jpg?v=1523029237,https://sokoglam.com/products/easydew-ex-repair-control-renewal-moisture
SOKO GLAM,10-Step Korean Skin Care Routine Set (Oily Skin Type),,https://cdn.shopify.com/s/files/1/0249/1218/products/10-Step-1_1_1024x1024.jpg?v=1548174411,https://sokoglam.com/products/10-step-korean-skin-care-routine-set-oily
DR ORACLE,A-Thera Cleansing Foam,"Water, Myristic acid, Glycerin, Potassium hydroxide, Propylene glycol, Stearic acid, Lauric acid, Peg-75, Glyceryl stearate, Peg-100 stearate, Fragrance, Poloxamer 184, Salicylic acid, Phenoxyethanol, Bambusa vulgaris water, Camellia sinensis leaf extract, Salvia officinalis (sage) leaf extract, Ocimum basilicum (basil) leaf extract, Origanum majorana leaf extract, Lepidium meyenii root extract, Maltodextrin, Disodium edta, Melaleuca alternifolia (tea tree) leaf oil",https://cdn.shopify.com/s/files/1/0249/1218/products/Dr._Oracle_A-Thera_Cleansing_Foam_Repackage_PDP_1024x1024.jpg?v=1548959372,https://sokoglam.com/products/dr-oracle-a-thera-cleansing-foam
RE:P,Bio Fresh Mask With Real Calming Herb,"Water, Kaolin, Butylene Glycol, Cetearyl Ethylhexanoate, Polyglyceryl-3 Methylglucose Distearate, Glyceryl Stearate SE, Methyl Glucose Sesquistearate, Stearic Acid, Hydrogenated Vegetable Oil, Behenyl Alcohol, Cetearyl Alcohol, 1,2-Hexadiol, Artemisia Annua Extract, Calendula Officinalis Flower Extract, Symphytum Officinale Leaf Extract, Helichrysum Arenarium Extract, Azadirachta Indica Leaf Extract, Glycerin, Zanthoxylum Piperitum Fruit Extract, Pulsatilla Koreana Extract, Usnea Barbata (Lichen) Extract, Melissa Officinalis Flower/Leaf/Stem Water, Anthemis Nobilis Flower Water, Calendula Officinalis Flower Water, Rosa Damascena Flower Water, Triticum Spelta Seed Water, Calendula Officinalis Flower, Anthemis Nobilis Flower Powder, Disodium EDTA, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Phenoxyethanol, Ethylhexylglycerin, Safflower Yellow, Gardenia Red, Fragrance",https://cdn.shopify.com/s/files/1/0249/1218/products/re-p-Bio-Fresh-Mask-with-Real-Calming-Herb_1024x1024.jpg?v=1496136789,https://sokoglam.com/products/re-p-bio-fresh-mask-with-real-calming-herb
ETUDE HOUSE,Moistfull Collagen Sleeping Pack,"Water, Hydrolyzed Collagen, Butylene Glycol, Adansonia Digitata Fruit Extract, Cyclopentasiloxane, Alcohol, Glycerin, Cyclohexasiloxane, Trehalose, Adansonia Digitata Seed Oil, Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethiconol, Beta-Glucan, Stearyl Behenate, Glyceryl Caprylate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Ethylhexylglycerin, Inulin Lauryl Carbamate, Carbomer, Poloxamer 407, Polyglyceryl-3 Methylglucose Distearate, Polysorbate 20, Propanediol, Phytantriol, Hydroxypropyl Bispalmitamide Mea, Tromethamine, Disodium Edta, Phenoxyethanol, Fragrance",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC01513_1024x1024.jpg?v=1524684607,https://sokoglam.com/products/etude-house-moistfull-collagen-sleeping-pack
THE PLANT BASE,Quesera Ceramide,"Oryza Sativa (Rice) Seed Water(74.19%), Butylene Glycol, Methylpropanediol, PEG/PPG-17/6 Copolymer, Glycerin, 1,2-Hexanediol, Betaine, Niacinamide, Water, Dimethicone, Diphenylsiloxy Phenyl Trimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, PEG-60 Hydrogenated Castor Oil, Diphenyl Dimethicone, Octyldodeceth-16, Panthenol, Triethylhexanoin, Glyceryl Polyacrylate, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Dextrin, Isohexadecane, Ethylhexylglycerin, Adenosine, Hydrogenated Lecithin, Polyglyceryl-10 Oleate, Polysorbate 60, Sorbitan Isostearate, Cyclodextrin, Oryza Sativa (Rice) Bran Oil, Polysorbate 80, Sorbitan Oleate, Citrus Medica Limonum(Lemon) Peel Oil, Glycosphingolipids, Diospyros Kaki Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract,Morus Alba Bark Extract, Opuntia Coccinellifera Fruit Extract, Eucalyptus Globulus Leaf Oil, Hydrolyzed Rice Protein, Lavandula Angustifolia (Lavender) Oil, Mentha Piperita (Peppermint) Oil, Ocimum Basilicum (Basil) Oil, Pelargonium Graveolens Flower Oil, Rosmarinus Oficinalis (Rosemary) Leaf Oil, Alcohol, Ceramide NP(1.0㎍) , Disodium EDTA, Phenoxyethanol, Chlorphenesin",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC03573_1024x1024.jpg?v=1515436951,https://sokoglam.com/products/the-plant-base-quesera-ceramide
NEOGEN,Cereal Real Fresh Foam Cleanser,"Oryza Sativa (Rice) Seed Water, Oryza Sativa (Rice), Saponaria Officinalis Leaf Extract, Potassium Cocoyl Glycinate, Glycerin, Methylglucamine, Lauric Acid, Sapindus Trifoliatus Fruit Extract, C12-14 Pareth-12, Myristic Acid, Propylene Glycol, Olive Oil PEG-7 Esters, Cocamidopropyl Betaine, Peg-60 Hydrogenated Castor Oil, Ethylhexylglycerin, Caprylyl Glycol, Tropolone, Citric Acid, Trehalose, Allantoin, Acetyl Glucosamine, Moringa Pterygosperma Seed Extract, Plankton Extract, Vaccinium Myrtillus Fruit/Leaf Extract, Saccharum Officinarum(Sugar Cane) Extract, Acer Saccharum (Sugar Maple) Extract, Citrus Aurantium Dulcis(Orange) Fruit Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Sodium Hyaluronate, Carica Papaya(Papaya) Fruit Water, Gypsophila Paniculata Root Extract, Panthenol, Argania Spinosa Kernel Oil, Achillea Millefolium Extract, Gentiana Lutea Root Extract, Portulaca Oleracea Extract, Hamamelis Virginiana(Witch Hazel) Extract, Anthemis Nobilis Flower Extract, Tricholoma Matsutake Extract, Cordyceps Sinensis Extract, Citrus Paradisi (Grapefruit) Fruit Extract, Pisum Sativum (Pea) Extract, Glycine Soja (Soybean) Seed Extract, Vitis Vinifera (Grape) Fruit Extract, Saururus Chinensis Leaf/Root Extract, Arnica Montana Flower Extract, Artemisia Absinthium Extract, Broussonetia Kazinoki Bark Extract, Lactobacillus/Aspergillus/Prunus Mume Fruit Ferment Filtrate, Lactobacillus/Punica Granatum Fruit Ferment Extract, Lactobacillus/Soybean Ferment Extract, Lactobacillus/Nelumbo Nucifera Seed Ferment Filtrate, Aristotelia Chilensis Fruit Extract, Ribes Nigrum (Black Currant) Fruit Extract, Chrysanthemum Sibiricum Extract, Psidium Guajava Fruit Extract, Laminaria Japonica Extract, Caulerpa Lentillifera Extract, Hibiscus Esculentus Fruit Extract, Malva Sylvestris (Mallow) Extract, Malt Extract, Passiflora Edulis Fruit Extract, Averrhoa Carambola Fruit Extract, Chenopodium Quinoa Seed Extract, Dioscorea Japonica Root Extract, Forsythia Suspensa Fruit Extract, Laminaria Digitata Extract, Acorus Calamus Root Extract, Lithospermum Erythrorhizon Root Extract, Nelumbo Nucifera Flower Extract, Cucumis Sativus (Cucumber) Fruit Extract, Angelica Gigas Root Extract, Panax Ginseng Root Extract, Cornus Officinalis Fruit Extract, Schizandra Chinensis Fruit Extract, Asparagus Cochinchinensis Root Extract, Amber Extract, Pinus Densiflora Extract, Hydrolyzed Coral, Tremella Fuciformis (Mushroom) Extract, Sarcodon Aspratus Extract, Ledebouriella Seseloides Root Extract, Lepidium Meyenii Root Extract, Paeonia Lactiflora Root Extract, Citrus Junos Fruit Extract, Chaenomeles Sinensis Fruit Extract, Oryza Sativa(Rice) Bran Extract, Citrus Aurantium Dulcis (Orange) Flower Extract, Hippophae Rhamnoides Extract, Garcinia Mangostana Peel Extract, Magnolia Liliflora Flower Extract, Angelica Dahurica Root Extract, Angelica Archangelica Root Extract, Uncaria Tomentosa Extract, Lilium Tigrinum Extract, Laurus Nobilis Leaf Extract, Musa Sapientum (Banana) Fruit Extract, Cnidium Officinale Root Extract, Atractyloides Japonica Rhizome Extract, Salicornia Herbacea Extract, Mangifera Indica (Mango) Fruit Extract, Aloe Barbadensis Leaf Extract, Opuntia Ficus-Indica Extract, Swiftlet Nest Extract, Cocos Nucifera (Coconut) Fruit Extract, Honey Extract, Linum Usitatissimum (Linseed) Seed Extract, Agaricus Blazei Extract, Plumeria Rubra Flower Extract, Melissa Officinalis Leaf Extract, Cymbopogon Citratus Extract, Citrus Unshiu Peel Extract, Disodium EDTA, Safflower Yellow, Gardenia Red, Fragrance",https://cdn.shopify.com/s/files/1/0249/1218/products/Neogen-Real-Fresh-Foam-Cleanser-Cereal_1024x1024.jpg?v=1496137663,https://sokoglam.com/products/neogen-cereal-real-fresh-foaming-cleanser
SKINFOOD,Egg White Pack (Peel Off Pack),"Pvp, Water, Silica, Titanium Dioxide, Dimethicone, Albumen Extract, Polysorbate 60, Sorbitan Sesquioleate, Parfum, Aloe Barbadensis Leaf Juice, Methylparaben, Dipotassium Glycyrrhizate, Artemisia Vulgaris Extract, Glycine Soja (Soybean) Seed Extract, Butylene Glycol, Phenoxyethanol.",https://cdn.shopify.com/s/files/1/0249/1218/products/Skinfood-Egg-White-Pack-Peel-Off-pack_1024x1024.jpg?v=1496137443,https://sokoglam.com/products/skinfood-egg-white-pack-peel-off-pack
KLAIRS,Midnight Blue Calming Sheet Mask,"Water, Butylene Glycol, Methylpropanediol, Glycereth-26, 1,2 Hexanediol, Salix Alba (Willow) Bark Extract, Glycerin, Erythritol, Arginine, Carbomer, Carrageenan, Betaine, Allantoin, Ethylhexylglycerin, Propanediol, Polyglyceryl-10 Laurate, Glyceryl Acrylate/Acrylic Acid Copolymer, PVM/MA Copolymer, Disodium EDTA, Dipotassium Glycyrrhizate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Centella Asiatica Extract",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC03923_1024x1024.jpg?v=1527800339,https://sokoglam.com/products/klairs-midnight-blue-calming-sheet-mask
DR ORACLE,A-Thera Cream,"Bambusa Vulgaris Extract, Water, Cyclopentasiloxane, 1,2-Hexanediol, Methylpropanediol, Alcohol, Cyclohexasiloxane, Polysorbate 20, Glycerin, Lepidium Meyenii Root Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl, Dimethicone/Vinyl Dimethicone Crosspolymer, Carbomer, Potassium Hydroxide, Fragrance, Ethylhexylglycerin, Disodium EDTA, Vitis Vinifera(Grape) Seed Oil, Butylene Glycol, Maltodextrin, Camellia Sinensis Leaf Extract, Salvia Officinalis (Sage) Extract",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC04219_1024x1024.jpg?v=1528385957,https://sokoglam.com/products/dr-oracle-a-thera-cream
ELENSILIA,CPP Collagen 80% Intensive Eye Cream,"Collagen Extract, Glycerin, Water, Niacinamide, Dimethicone, Hydrogenated Polydecene, Butylene Glycol, Triethylhexanoin, Cetearyl Alcohol, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyglyceryl-3 Methylglucose Distearate, Cyclopentasiloxane, Butyrospermum Parkii (Shea) Butter, Dimethicone/Vinyl Dimethicone Crosspolymer, Isohexadecane, Glyceryl Caprylate, Sodium Polyacrylate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Polysorbate 80, Chlorphenesin, Hydrogenated Lecithin, Glycosaminoglycans, Steareth-20, Adenosine, Sorbitan Oleate, Allantoin, Hippophae Rhamnoides Oil, Disodium EDTA, Theobroma Cacao (Cocoa) Extract, Dextrin, T-Butyl Alcohol, N-Hydroxysuccinimide, Palmitoyl Tripeptide-5, Gold, 1,2-Hexanediol, Glycine, Chrysin, Palmitoyl Tripeptide-1, Serine, Glutamic Acid, Palmitoyl Tetrapeptide-7, Beta-Glucan, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Threonine, Proline, Valine, Isoleucine, Histidine, Methionine, Cysteine",https://cdn.shopify.com/s/files/1/0249/1218/products/SOKO_ELENSILIA-6_1024x1024.png?v=1537798248,https://sokoglam.com/products/elensilia-cpp-collagen-80-timeless-gold-eye-cream
COSRX,Galactomyces 95 Tone Balancing Essence,"Galactomyces Ferment Filtrate, Niacinamide, Panthenol, Glycerin, 1,2-Hexanediol, Butylene Glycol, Betaine, Sodium Hyaluronate, Allantoin, Xanthan Gum, Ethyl Hexanediol, Adenosine",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC03611_1024x1024.jpg?v=1515435955,https://sokoglam.com/products/cosrx-galactomyces-95-tone-balancing-essence
SOKO GLAM,10-Step Korean Skin Care Routine Set (Normal Skin Type),,https://cdn.shopify.com/s/files/1/0249/1218/products/10-STEP_NORMAL_1024x1024.jpg?v=1542661603,https://sokoglam.com/products/10-step-korean-skin-care-routine-set-normal
KLAVUU,Pure Pearlsation Divine Pearl Cleansing Oil,"Mineral oil, carthamus tinctorius (safflower) seed oil, peg-20 glyceryl triisostearate, octyldodecanol, polybutene, dicaprylyl carbonate, ethylhexyl palmitate, isopropyl myristate, undecane, simmondsia chinensis (jojoba) seed oil, macadamia integrifolia seed oil, pearl extract, helianthus annuus (sunflower) seed oil, codium tomentosum extract, enteromorpha compressa extract, macrocystis pyrifera (kelp) extract, ecklonia cava extract, gelidium cartilagineum extract, laminaria japonica extract, sea whip extract, chlorella vulgaris extract, macadamia ternifolia seed oil, spirulina platensis extract, aloe barbadensis leaf polysaccharides, glycerin, tridecane, water, squalane, tocopheryl acetate, 1,2-hexanediol, butylene glycol, tocopherol, caprylyl glycol, ceramide 3, phytosphingosine, fragrance(parfum)",https://cdn.shopify.com/s/files/1/0249/1218/products/Klavuu-Pure-Pearlsation-Divine-Pearl-Cleansing-Oil-1_1024x1024.jpg?v=1496138071,https://sokoglam.com/products/klavuu-pure-pearlsation-divine-pearl-cleansing-oil
ETUDE HOUSE,SoonJung 2x Barrier Intensive Cream,"Water, Propanediol, Pentaerythrityl Tetraethylhexanoate, Caprylic/Capric Triglyceride, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Polyglyceryl-3 Methylglucose Distearate, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Panthenol, Madecassoside, Camellia Sinensis Leaf Extract, 1, 2-Hexanediol, Potassium Carbomer, Xanthan Gum, Butylene Glycol, Disodium Edta",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC09982_1024x1024.jpg?v=1508353081,https://sokoglam.com/products/etude-house-soonjung-2x-barrier-intensive-cream
SOKO GLAM,10-Step Korean Skin Care Routine Set (Dry Skin Type),,https://cdn.shopify.com/s/files/1/0249/1218/products/10-Step-Dry_Set_1024x1024.jpg?v=1548173888,https://sokoglam.com/products/10-step-korean-skin-care-routine-set-dry
ETUDE HOUSE,SoonJung 10 Free Moist Emulsion,"Water, Glycerin, Propanediol, Pentaerythrityl Tetraethylhexanoate, Squalane, Panthenol, Madecassoside, Camellia Sinensis Leaf Extract, Cetearyl Alcohol, Bis-diglyceryl Polyacyladipate-2, Ammonium Acryloyldimethyltaurate/vp Copolymer, Polyglyceryl-3 Methylglucose Distearate, Glyceryl Stearate, Stearic Acid, Hydrogenated Lecithin, Glyceryl Caprylate, Xanthan Gum, Ethylhexylglycerin, Hydroxypropyl Starch Phosphate, Butylene Glycol, Disodium Edta",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC09987_1024x1024.jpg?v=1508352908,https://sokoglam.com/products/etude-house-soonjung-10-free-moist-emulsion
EASYDEW EX,Repair Control EGF,"Water, Glycerin, Butylene Glycol, Hydrogenated Poly(C6-14 Olefin), Cyclopentasiloxane, Macadamia Integrifolia Seed Oil, Cetearyl Alcohol, Octyldodecyl Myristate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Alcohol Denat., Glyceryl Stearate SE, Arachidyl Alcohol, Propylene Glycol, Hydrogenated Phosphatidylcholine, Behenyl Alcohol, Dimethicone, Dipalmitoyl Hydroxyproline, PEG-4 Olivate, Glyceryl Caprylate, Tocopheryl Acetate, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Arachidyl Glucoside, Glyceryl Stearate, PEG-100 Stearate, Isohexadecane, Caprylyl Glycol, BHT, Ceramide 3, Argania Spinosa Kernel Oil, Caffeine, Hydrogenated Lecithin, Polysorbate 80, Fragrance(Parfum), Stearyl Glycyrrhetinate, Sodium Hyaluronate, Carbomer, Tetrasodium EDTA, Potassium Cetyl Phosphate, Polysorbate 20, Disodium EDTA, Sodium Ascorbyl Phosphate, Palmitoyl Pentapeptide-4, Rosa Multiflora Fruit Extract, sh-Oligopeptide-1",https://cdn.shopify.com/s/files/1/0249/1218/products/easydew-ex-repair-control-egf_8c50fdc6-70a2-4511-8986-b720d8fd5865_1024x1024.jpg?v=1523029189,https://sokoglam.com/products/easydew-ex-repair-control-repair-control-egf
KLAIRS,Supple Preparation Unscented Facial Toner,"Water, Butylene Glycol, Dimethyl Sulfone, Betaine, Caprylic/Capric Triglyceride, Natto Gum, Sodium Hyaluronate, Disodium EDTA, Centella Asiatica Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Polyquaternium-51, Chlorphenesin, Tocopheryl Acetate, Carbomer, Panthenol, Arginine, Luffa Cylindrica Fruit/Leaf/Stem Extract, Beta-Glucan, Althaea Rosea Flower Extract, Aloe Barbadensis Leaf Extract, Hydroxyethylcellulose, Portulaca, Oleracea Extract, Lysine HCL, Proline, Sodium Ascorbyl Phosphate, Acetyl Methionine, Theanine, Copper Tripeptide-1",https://cdn.shopify.com/s/files/1/0249/1218/products/DSC01647_1024x1024.jpg?v=1524691449,https://sokoglam.com/products/supple-preparation-unscented-toner
